daily_pnl,impact_cost,max_abs_impact,final_position,total_abs_traded,net_traded,avg_price,traded_notional,model_type,stock,date,lambda_hat,ADV,sigma,half_life_seconds,impact_cost_bps,pnl_bps
-80642.44312068075,111760.48438734625,1.5977947515922222,1.0229399549643858e-09,102870.64761904764,0.0,252.6088573843402,25986036.75343472,ow,ALGN,2019-02-22,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.007898991205046,-31.032990480944264
-112895.1175050615,113425.65856865558,1.621601077969277,1.0229399549643858e-09,102870.64761904764,0.0,261.538398952113,26904624.477452718,ow,ALGN,2019-02-25,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,42.15842472126358,-41.9612314602914
-101222.0463108868,116118.0562342422,1.6600932058699018,1.0229399549643858e-09,102870.64761904764,0.0,258.64123200370943,26606591.03720994,ow,ALGN,2019-02-26,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.6425906918509,-38.043974205235614
-124918.54786783054,114757.46669274937,1.6406414037379966,1.0229399549643858e-09,102870.64761904764,0.0,258.36475127745285,26578149.28584574,ow,ALGN,2019-02-27,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.177373058802004,-47.00046889056952
54262.53230701523,114692.58115693231,1.6397137612966535,1.0229399549643858e-09,102870.64761904764,0.0,256.8186127984427,26419097.019201238,ow,ALGN,2019-02-28,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.41275595966601,20.539132078427038
7221.620081828959,32645.892771168055,0.4340344928315971,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,125.10862532660296,13839351.705149816,ow,ALXN,2019-02-01,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.589177778479364,5.218178015623155
-38786.948242960985,33975.92679910283,0.4517175946174754,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,123.68116736765984,13681448.181819132,ow,ALXN,2019-02-04,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,24.83357488738102,-28.350031171775953
-86842.45904459916,32503.866720677106,0.4321462245209152,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,123.15945175557525,13623736.68649371,ow,ALXN,2019-02-05,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.85826111341448,-63.7434949331434
-45588.14930411542,32239.331497323183,0.42862916918077415,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,122.06751905850014,13502948.526654806,ow,ALXN,2019-02-06,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.87577160179703,-33.761625628746536
-64316.58316019709,31519.177618384187,0.419054561256985,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,118.37795196276439,13094813.463669842,ow,ALXN,2019-02-07,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,24.069970684065698,-49.1160743439657
30971.640696071947,31053.233684719467,0.41285973177709595,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,118.91110451335553,13153790.098101454,ow,ALXN,2019-02-08,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.60782212056244,23.5457920987672
-51483.80336262165,31955.58954332106,0.4248567560333191,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,120.03920458829309,13278579.045745233,ow,ALXN,2019-02-11,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,24.06551893333826,-38.772072813859
19223.9134807407,32039.297059685072,0.425969666305552,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,122.85408336353933,13589957.236308012,ow,ALXN,2019-02-12,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.57571587796195,14.145676212564203
-4569.692492682491,32872.08084920014,0.43704171424292,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,124.32253390429081,13752395.305162372,ow,ALXN,2019-02-13,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.902803925989982,-3.322833870960007
15518.689119601424,32747.646147535273,0.43538732687461196,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,125.2989531688301,13860405.520911817,ow,ALXN,2019-02-14,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.626759042603357,11.196417807680792
-1692.5657699416859,33427.4494394076,0.44442546466061983,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,127.76245920124462,14132915.320466727,ow,ALXN,2019-02-15,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.652196791272992,-1.1976055410808124
-18464.93128818449,33882.95532675332,0.4504815179651419,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,128.82917611880814,14250914.143916797,ow,ALXN,2019-02-19,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.775987269712612,-12.957015319656882
-16973.6045721659,33850.05158672966,0.4500440553350483,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,129.3519012194162,14308737.307535928,ow,ALXN,2019-02-20,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.65691036126716,-11.862405610889562
-51486.792654748635,34097.80592535031,0.45333800503536126,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,127.20495780186285,14071245.248383239,ow,ALXN,2019-02-21,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,24.23225899588957,-36.59007553767452
7298.719060754455,33812.94645646777,0.4495507342760238,9.234355502485414e-10,110618.68571428569,-2.1827872842550278e-11,128.49431597279045,14213872.354666226,ow,ALXN,2019-02-22,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,23.788694321127366,5.134926555294682
